,Temperature,Humidity,PM2.5,PM10,NO2,SO2,CO,Proximity_to_Industrial_Areas,Population_Density,PCA1,PCA2,cluster
2062,21.9,65.2,0.5,2.0,15.4,4.4,0.81,12.7,216,-3.3351058432075393,-0.5117683765903681,3
2063,27.1,66.8,11.1,15.6,16.1,5.7,0.98,11.1,346,-1.7443670526427726,0.21953965608401863,3
2068,18.9,44.5,0.2,2.7,14.5,1.5,0.92,11.5,590,-3.1487284573229215,-0.6107801390825105,3
2070,22.6,60.0,7.4,12.9,18.8,3.9,0.89,17.1,256,-3.2270114331102224,0.41599989320365244,3
2072,26.3,63.5,5.1,10.9,14.6,6.4,1.13,15.9,593,-1.9860621567178645,-0.42209618941791827,3
2073,22.9,67.6,4.0,9.7,24.3,5.6,0.9,13.6,422,-2.0705157045361338,-0.4799541233497569,3
2074,29.0,46.0,20.3,26.8,18.9,5.7,0.72,10.6,505,-1.3486111664872966,1.2128629972425113,3
2075,27.9,45.8,1.7,4.8,16.1,2.4,0.95,11.8,486,-2.5737026259329148,-0.6250172526351605,3
2076,24.0,39.1,5.1,14.0,14.8,2.0,1.02,10.1,242,-3.0047861210032303,0.3598613686923283,3
2077,23.5,75.8,3.8,7.7,21.1,6.9,0.82,16.9,258,-2.7707088389907666,-0.31779918580169614,3
2080,22.9,51.6,3.3,7.0,12.3,5.8,0.88,12.0,349,-3.0067398842937743,-0.20560705762986894,3
2082,25.0,69.5,4.2,9.0,28.8,5.6,1.19,10.1,232,-1.4150451933171668,-0.6664915957832626,3
2085,26.0,69.7,13.1,17.6,18.0,2.6,1.03,11.5,245,-1.9998582050532407,0.5884467620773314,3
2087,21.8,47.6,24.3,32.4,21.5,7.5,0.96,10.8,428,-1.257912526935034,1.76620414380025,3
2092,22.4,42.1,1.2,9.4,25.6,8.5,0.84,11.9,485,-2.135343947033039,-0.6211108758460513,3
2093,28.8,54.3,17.3,23.2,21.2,6.8,1.1,13.0,213,-1.6487218531046557,1.0225302609368558,3
2095,21.6,76.5,17.5,21.6,22.2,10.5,1.03,11.3,461,-0.7535919507593443,0.4881248121032285,3
2097,26.6,44.8,1.8,8.3,23.1,3.6,1.09,15.9,398,-2.6807799271163772,-0.40757667365175765,3
2098,26.8,60.7,28.9,33.8,26.2,3.6,0.93,11.9,411,-0.8094975072932993,1.925258092491183,3
2101,25.7,58.7,15.9,19.2,21.9,6.3,1.03,10.3,301,-1.4544403540965931,0.6380246388015218,3
2105,28.4,57.0,5.6,11.4,23.9,4.4,0.96,11.3,370,-1.763335313202037,-0.3527226974333922,3
2106,27.3,81.7,0.4,4.0,26.1,3.9,1.07,11.3,520,-1.1248465797873635,-1.4162751165468999,3
2107,23.0,45.5,11.1,17.6,26.9,3.5,1.17,14.5,410,-2.071506077425368,0.4534906182420734,3
2109,27.0,78.6,1.8,6.3,19.4,5.1,1.0,13.0,202,-2.2753050511463093,-0.6570094613778782,3
2113,29.2,58.3,18.1,21.8,16.9,5.3,0.98,16.0,219,-2.3136412316472432,1.2330595619010172,3
2114,26.1,49.9,0.0,5.9,18.7,9.7,0.82,10.4,556,-1.8077470917291898,-1.033721665802687,3
2115,24.4,71.5,12.0,19.0,20.3,3.0,0.91,13.0,473,-1.7318795598656784,0.38229865239122435,3
2116,27.1,69.3,2.0,7.7,16.0,5.0,1.07,11.1,501,-1.6897069985317987,-0.851522617077482,3
2117,22.5,68.2,2.7,11.3,20.6,6.1,0.95,10.8,530,-1.627794041823093,-0.660954423485098,3
2118,20.9,42.4,19.6,24.7,18.2,7.0,0.83,11.9,316,-2.3488198877505475,1.5305393516190011,3
2121,27.8,72.7,9.9,16.5,16.8,7.2,1.13,11.6,589,-0.8618737130517731,-0.25246434745521423,3
2123,30.3,78.9,5.2,8.6,12.5,6.6,0.78,11.0,403,-1.7540025057731876,-0.5814921429807035,3
2124,22.0,44.1,7.5,11.5,20.0,6.4,1.03,13.3,458,-2.3971536031422698,0.027172606441282204,3
2125,27.4,51.0,7.0,16.8,26.9,4.6,1.55,11.6,436,-0.9610807618814505,-0.2768115738001554,3
2130,29.0,57.3,6.1,9.2,17.7,4.7,0.89,10.2,600,-1.5087883552990664,-0.5919996707276367,3
2132,22.7,64.4,14.2,22.5,21.5,8.1,1.06,12.2,389,-1.382688799427579,0.6123015861541314,3
2135,29.5,60.8,9.6,25.0,28.5,5.9,1.58,12.1,386,-0.3694351354298216,0.06159078500094792,3
2136,24.0,68.8,0.8,8.6,20.9,2.4,1.16,10.5,235,-2.2283197460157833,-0.5705488709381497,3
2138,22.7,49.7,18.4,27.1,20.4,6.0,0.92,10.5,565,-1.2704733846055043,1.0683057805277856,3
2143,17.4,45.8,26.6,33.0,22.0,7.3,0.97,10.8,451,-1.440853429257825,2.0263972168088853,3
2145,24.7,56.3,2.0,5.5,13.9,4.1,0.89,12.2,510,-2.5851355207467868,-0.5970118472400008,3
2146,26.2,79.4,9.7,14.5,26.9,7.5,1.02,10.3,322,-0.8837836916728066,-0.29948359921755124,3
2147,20.8,62.7,19.4,25.8,19.5,5.8,1.11,10.4,458,-1.2235543945517549,1.076162366785926,3
2148,20.9,74.5,1.0,8.1,10.5,1.5,0.9,10.5,278,-3.0385120773147167,-0.27946797740257495,3
2149,28.4,63.8,2.8,9.7,17.6,6.2,0.91,16.5,578,-2.1037332071750274,-0.6133750536153173,3
2151,20.5,52.8,7.7,12.0,14.0,7.8,1.1,10.6,320,-2.4048360347339885,0.13181201913309176,3
2152,22.1,56.2,6.8,12.7,25.4,4.0,0.93,12.5,389,-2.1962815446683805,-0.04234633579137887,3
2153,21.2,40.0,2.3,6.1,15.1,6.4,1.04,15.8,481,-3.203495035778594,-0.2833983137676444,3
2154,26.1,43.6,2.8,11.0,15.4,8.7,1.08,11.2,574,-1.790555621073268,-0.5691958602221492,3
2158,22.0,72.9,20.9,25.6,13.4,6.3,1.02,10.9,544,-1.1506717848002732,1.0842393973698317,3
2159,28.8,76.7,16.8,23.8,25.5,4.1,1.09,11.7,376,-0.7151046856122102,0.5654092666342678,3
2162,24.2,47.1,27.7,31.7,19.4,4.5,0.94,10.6,493,-1.2440919823416399,1.938707478620695,3
2163,25.1,71.1,7.3,11.3,17.9,4.8,1.0,13.4,283,-2.2955437746535985,-0.03732629988962658,3
2166,32.3,52.4,24.4,30.9,27.7,6.5,0.95,10.7,436,-0.3049993989501475,1.2801588889134772,3
2167,21.9,48.7,3.6,7.0,25.1,1.1,0.99,11.2,247,-2.8451390723231897,-0.20261226085307915,3
2168,19.7,39.9,2.0,6.8,28.4,7.6,1.14,10.2,347,-2.116980122261018,-0.6214268297347327,3
2172,26.7,51.8,1.3,7.9,22.3,5.0,0.97,12.8,296,-2.47450773026501,-0.5086405123127437,3
2174,26.2,70.8,6.5,12.7,19.0,2.6,1.01,12.2,263,-2.212427838853731,-0.03094043922471228,3
2175,28.1,47.9,2.7,6.7,26.0,8.3,1.03,11.1,228,-1.9515221498696185,-0.6541552467581404,3
2176,24.5,56.2,24.6,29.6,13.5,4.3,0.93,11.5,364,-1.82328483015726,1.8789297102280411,3
2177,25.6,46.5,0.6,8.1,27.8,3.9,1.1,14.2,534,-2.0103655787621513,-0.7995148869693828,3
2179,30.5,57.3,8.7,14.8,26.1,4.1,0.87,10.2,521,-1.0635861925479226,-0.30251235677519667,3
2180,23.5,55.1,6.0,11.8,16.6,6.6,1.04,10.8,421,-2.0434319669858216,-0.18244204076773032,3
2183,28.0,56.8,5.2,8.9,26.6,8.6,1.04,10.8,593,-0.8451758484778217,-0.945572065863004,3
2186,23.4,68.0,5.5,10.6,25.5,2.0,1.09,12.0,471,-1.7094336949800342,-0.4590651973882391,3
2188,17.0,47.4,10.1,16.5,24.7,2.7,1.02,11.0,555,-2.061632703441971,0.316148028896103,3
2190,25.1,50.6,1.0,4.6,21.6,6.2,1.1,10.1,388,-2.0081045887588242,-0.8740461264322923,3
2191,28.4,66.1,5.6,9.5,18.9,3.6,0.97,11.8,560,-1.5784808622030895,-0.593977919518053,3
2192,26.6,40.2,3.8,5.8,14.9,1.3,0.88,10.1,341,-3.0097409728022333,-0.18779807110453495,3
2194,27.9,56.7,0.7,6.0,14.5,5.9,1.1,12.9,275,-2.5967644470128906,-0.5841308540009982,3
2198,25.7,70.3,0.7,5.4,14.0,10.0,0.91,11.1,374,-1.999084576149252,-0.9142259981413682,3
2199,28.1,78.4,26.9,33.2,21.9,5.0,0.77,11.3,249,-0.9623461211702985,1.8324822405571484,3
2200,24.2,41.9,2.4,6.5,17.9,6.8,0.88,10.1,500,-2.284773500205017,-0.6015830979330737,3
2203,31.0,78.0,1.5,5.7,20.0,4.7,1.02,11.0,279,-1.6564883650715085,-0.9633926872378742,3
2204,19.4,62.0,13.7,20.1,15.0,5.5,1.11,13.6,475,-2.118609719712059,0.7417331321963221,3
2206,24.9,46.1,3.2,10.4,16.9,4.1,0.94,11.9,242,-2.964016080486791,-0.012450574378684355,3
2207,25.0,48.9,1.8,7.0,17.5,4.1,0.83,15.2,366,-3.201195181563184,-0.2670328399956024,3
2208,24.0,70.5,1.1,4.1,19.1,7.1,1.03,10.3,584,-1.4406660853873758,-1.2226169003353275,3
2209,26.1,48.2,15.7,16.5,17.1,5.3,0.94,11.1,344,-2.0882353787277825,0.7428793034828874,3
2212,25.5,68.2,20.4,23.5,13.9,3.2,0.96,10.3,486,-1.3844005762385778,1.067429279511466,3
2213,24.5,44.8,21.1,29.1,23.9,6.7,0.95,17.8,491,-1.8894183902776176,1.5528182420490422,3
2214,24.5,78.6,19.2,25.8,13.5,3.1,0.93,11.7,468,-1.4617384766919161,1.1086163068356023,3
2215,29.3,73.7,1.5,1.9,13.1,3.5,1.07,10.6,455,-1.8888766366052558,-1.0863117834235807,3
2216,29.5,69.6,17.5,26.1,12.0,4.8,1.14,13.7,531,-1.2007413156840545,0.8915882804966925,3
2219,25.0,59.9,1.0,5.4,22.6,5.0,1.15,18.4,509,-2.4859236293540947,-0.7693928874097709,3
2221,28.6,45.2,6.2,11.4,24.0,3.6,0.93,12.5,212,-2.5103362090625683,0.045307023730864274,3
2224,26.3,62.6,1.1,9.1,15.1,8.7,1.08,12.4,531,-1.7177256750134609,-0.8430996681305682,3
2225,24.4,77.2,12.4,17.7,17.8,6.2,0.94,14.7,330,-1.9962029383452295,0.46195208291577355,3
2226,29.9,57.9,7.3,9.9,22.6,3.8,1.05,10.1,227,-1.8302947093335797,-0.22932342180046103,3
2227,23.2,61.9,0.9,6.1,26.6,3.9,0.99,11.9,449,-1.9758244604787445,-0.8806911858480191,3
2228,22.9,80.0,12.1,18.3,23.8,2.5,1.09,12.8,189,-1.9239986998307397,0.5135703571234219,3
2230,25.8,68.6,18.1,26.0,25.7,5.7,0.81,10.2,351,-1.0197983649354716,0.9031186446716675,3
2233,25.3,61.9,21.7,28.6,11.2,0.2,0.99,13.4,542,-1.9214508555059848,1.609269047860332,3
2234,26.1,51.8,2.7,4.5,18.1,4.9,0.94,10.2,277,-2.5456482458008014,-0.5257941333610584,3
2236,26.0,39.5,0.3,9.2,23.1,8.1,0.96,10.5,243,-2.3552331388423737,-0.5033592992745382,3
2240,25.3,55.4,7.3,13.2,18.5,3.3,0.89,17.1,214,-3.28809431296329,0.46861457457049566,3
2241,23.6,60.7,2.9,6.9,15.8,3.0,1.09,12.4,506,-2.3393915406571937,-0.5570612001354206,3
2245,17.6,72.9,14.1,14.9,26.3,6.4,0.87,14.8,201,-2.4554746046948535,0.6550737704708423,3
2246,20.3,44.4,1.7,11.6,18.2,3.4,1.16,14.3,407,-2.9843685834500513,-0.08837260307432046,3
2247,29.3,44.4,1.4,5.7,14.4,2.3,0.98,10.1,284,-2.7822843444345926,-0.43260923396066175,3
2251,21.5,59.8,8.6,12.6,20.3,5.5,1.08,10.1,470,-1.689179330099428,-0.12511349900427424,3
2257,25.7,57.2,7.5,14.7,14.8,2.6,1.08,14.0,319,-2.6661131946701127,0.32354065644215013,3
2258,24.1,68.0,2.6,4.7,25.2,8.5,1.18,11.3,580,-1.029037208012602,-1.2624174244897215,3
2259,26.1,71.3,13.6,17.4,18.2,8.2,0.92,10.4,319,-1.3929008329896837,0.3298484928890778,3
2260,29.2,61.8,7.6,10.4,26.9,4.4,0.95,10.1,517,-1.0354783795945406,-0.611878336150222,3
2264,26.4,74.5,23.1,25.7,15.3,5.8,1.03,10.2,239,-1.2869584216458696,1.3780528488053498,3
2268,26.3,64.6,0.6,5.1,14.2,3.4,0.98,10.3,189,-2.7501940446133646,-0.5393195618232787,3
2274,21.7,51.6,7.1,9.7,21.9,2.7,0.96,10.2,247,-2.6337716284252335,0.08455564367154983,3
2277,21.7,65.2,26.3,33.3,13.9,2.5,0.96,11.0,278,-1.9000385274223122,2.235185627157777,3
2278,23.0,41.1,24.8,28.1,18.7,3.4,0.94,10.3,379,-1.8802634052212002,1.8726385545415802,3
2280,24.7,73.9,8.1,16.0,26.4,5.1,0.98,11.0,352,-1.3252027650169944,-0.15056341046673935,3
2285,23.3,58.4,1.6,7.3,21.4,4.0,1.08,12.3,438,-2.219520138038739,-0.6554899227455948,3
2287,30.5,48.5,4.9,8.0,17.4,3.9,0.95,13.8,371,-2.5246765189128224,-0.2685024539567218,3
2290,26.3,59.4,3.9,7.0,18.1,7.7,1.05,10.3,526,-1.5053056919213341,-0.8263562689937954,3
2292,24.2,42.1,1.7,7.3,14.0,8.2,1.13,10.3,258,-2.6409454989291006,-0.37298198533403565,3
2293,29.6,44.0,3.6,10.2,22.3,7.5,1.11,10.2,484,-1.3670959864621086,-0.7007483240093558,3
2295,25.9,78.0,2.0,8.2,17.3,6.3,1.01,10.0,477,-1.413668612255184,-0.9436109311645868,3
2298,21.4,49.2,5.4,12.6,20.1,4.1,1.08,14.5,351,-2.8078874012392645,0.1305624585095846,3
2299,23.6,47.9,4.4,9.8,18.4,4.3,0.95,11.0,319,-2.645659761518902,-0.10944309063840492,3
2300,30.6,49.5,26.5,30.3,16.7,5.6,1.02,11.4,217,-1.4886981391334173,1.9540702071192126,3
2301,25.0,56.6,3.9,10.9,16.5,4.0,1.06,11.1,583,-1.8469788835488448,-0.4950123846993106,3
2302,18.0,44.7,18.5,22.8,21.2,9.6,0.99,16.0,470,-2.212315537987786,1.2213599911247863,3
2303,24.8,73.6,10.8,13.4,22.1,3.7,1.16,10.4,450,-1.1920286857793303,-0.1586197358626368,3
2305,24.2,56.4,2.5,12.0,11.7,3.2,0.98,11.6,340,-2.8183438593408767,-0.06864721626720775,3
2307,25.5,69.6,8.1,13.5,14.5,7.5,1.12,10.3,313,-1.684365149036103,-0.0878544114764993,3
2309,32.6,59.4,7.2,21.8,31.3,8.6,1.44,16.2,363,-0.6478249391156621,-0.2043256982119956,3
2312,23.0,69.6,12.6,18.1,25.6,6.1,1.24,10.2,521,-0.6625592232967755,-0.025988497279212423,3
2313,20.4,45.9,4.5,3.2,24.2,6.3,0.9,11.1,214,-2.889890811084526,-0.3192601665109544,3
2316,28.2,63.8,2.4,7.5,20.9,6.8,0.83,10.6,317,-1.9238637857973253,-0.7011727104443813,3
2321,24.2,51.8,13.9,20.7,24.5,4.8,1.02,10.5,582,-1.1199300490812898,0.3763181846376232,3
2324,24.8,57.8,8.8,10.5,15.3,4.6,1.05,12.4,430,-2.2402661995337207,-0.001938139039525619,3
2325,17.2,75.7,22.8,29.4,23.7,2.3,1.11,10.7,389,-1.2622569652889273,1.5022067663904408,3
2328,25.4,54.5,4.0,9.8,14.8,6.6,1.02,11.0,480,-2.02737804868252,-0.443928776707987,3
2329,25.4,62.6,4.2,7.4,18.3,4.5,1.03,10.5,518,-1.753104071642126,-0.6844691382027115,3
2330,20.5,71.3,4.6,9.7,19.5,7.4,1.07,11.4,298,-2.080817136500527,-0.36654115381297864,3
2331,25.0,81.3,4.3,7.8,23.1,6.7,1.14,10.1,329,-1.2548061409033076,-0.8362017783600464,3
2332,29.8,76.4,3.5,8.2,22.1,4.9,0.93,11.5,284,-1.6876933296790602,-0.7021710961982227,3
2333,29.4,50.2,0.5,13.4,23.4,7.9,1.64,19.4,448,-1.755591832728573,-0.6383064655491547,3
2335,18.6,75.3,3.5,10.0,11.6,2.6,0.98,11.9,375,-2.827239767692762,-0.14073878945462504,3
2336,21.9,52.7,7.3,13.7,26.9,5.8,1.16,12.2,232,-2.1139416294256477,0.07648505319166057,3
2338,24.1,72.6,15.9,18.3,14.8,4.3,1.15,12.5,317,-1.8756707544651914,0.7347716558378069,3
2339,24.6,55.1,2.8,9.7,19.9,7.0,0.93,10.6,448,-1.9264314891734255,-0.5702344632798945,3
2341,24.8,67.2,20.9,23.5,22.0,5.8,0.92,12.5,255,-1.6322367745309585,1.2309862128494895,3
2343,21.8,71.2,17.0,21.4,20.4,8.4,0.92,11.5,311,-1.5273774185019577,0.8084252636698984,3
2344,24.2,59.3,5.4,7.7,28.5,4.2,0.99,12.2,569,-1.5220003578267711,-0.7221464006055011,3
2348,24.9,74.3,12.8,15.1,19.2,7.2,0.96,10.3,496,-1.0826103187737066,-0.01747179947911646,3
2349,25.3,45.0,15.5,21.4,22.5,4.9,1.02,10.9,334,-1.7827833975478822,0.8691262912815972,3
2351,21.0,48.0,10.5,14.3,22.3,6.9,1.08,13.5,555,-1.8937783698960309,0.12883265623355428,3
2353,27.0,54.9,1.5,5.6,16.1,3.5,0.96,11.6,482,-2.336212930729342,-0.7078931996412329,3
2357,25.9,62.2,6.7,11.0,24.7,2.6,1.07,12.4,386,-1.8738521867433824,-0.26584438842431357,3
2358,24.3,61.4,16.6,22.3,13.5,3.7,1.04,10.2,226,-2.1179633255038968,1.148595346027527,3
2359,26.0,54.6,3.9,10.0,23.6,4.3,1.11,11.4,298,-2.055358425442807,-0.37870447088611764,3
2361,27.5,66.2,1.8,7.0,27.2,7.3,1.06,11.3,326,-1.443309100708163,-0.9652412759667134,3
2363,22.2,61.2,2.4,5.8,21.6,3.8,1.13,11.5,459,-2.0739478889036893,-0.7360812652847467,3
2367,24.6,47.1,17.3,23.0,14.8,5.5,1.05,12.8,412,-2.0659295022971254,1.150412190440522,3
2368,26.0,72.8,3.4,10.2,25.1,-0.2,1.05,12.5,437,-1.839162477582431,-0.5710072484443993,3
2369,22.1,53.1,4.0,9.9,19.3,6.0,1.03,10.1,292,-2.3569867847716512,-0.23739117597353915,3
2370,27.4,41.0,12.9,18.9,23.7,4.2,1.01,12.2,264,-2.127406622252461,0.7202597701037583,3
2373,20.5,47.4,1.4,6.6,17.7,6.6,1.08,13.2,427,-2.7480662188078635,-0.47357229075654245,3
2376,25.4,74.3,6.0,7.1,19.9,4.2,1.09,10.8,483,-1.4887241862233587,-0.6986272261314687,3
2378,27.1,63.0,1.7,5.2,25.0,4.9,1.02,11.4,583,-1.3667844840993908,-1.1600568594208254,3
2379,28.1,69.0,0.5,2.8,19.5,6.9,1.06,11.8,491,-1.583538977080755,-1.258792757279516,3
2381,26.3,60.5,10.0,18.9,24.6,3.7,0.97,10.1,459,-1.2601922164370314,0.10232825524167262,3
2386,29.9,68.7,0.5,7.0,11.9,7.5,0.87,13.9,547,-2.0113642486577414,-0.9167008876189165,3
2387,28.9,48.7,12.1,18.5,20.3,6.4,1.03,10.0,499,-1.1690392564112464,0.1955616594874864,3
2393,25.7,51.5,27.7,30.9,15.1,6.7,1.02,12.0,360,-1.48968626142188,2.018709280225091,3
2395,26.3,45.3,5.8,14.0,18.3,2.8,0.96,12.2,411,-2.4543445372830943,0.08740943605109441,3
2396,17.4,45.0,1.8,5.9,20.4,5.7,0.86,10.5,311,-3.075990289043524,-0.2988450757496589,3
2398,20.4,69.8,37.4,42.3,17.5,3.2,0.86,16.5,494,-1.5337781745106895,3.144198484528175,3
2399,21.8,77.8,4.0,9.1,15.5,8.4,0.98,11.5,273,-2.1701838182604876,-0.4126878356540885,3
2403,27.7,76.8,5.8,13.6,24.4,4.5,0.92,11.3,544,-1.0156527265679642,-0.6208609890904696,3
2405,26.1,54.2,15.8,21.1,15.3,5.2,0.98,10.0,427,-1.6242607521987773,0.7777639440149731,3
2406,27.3,72.6,2.7,8.0,13.3,5.3,1.19,10.0,327,-1.8176365689227325,-0.6703055623108787,3
2407,23.7,67.3,10.3,17.7,24.6,2.6,1.01,15.8,488,-1.9274157209874845,0.2622889909106992,3
2408,25.1,60.1,3.7,9.4,11.5,6.5,0.77,10.2,313,-2.611229038157177,-0.21589692029020457,3
2409,23.1,57.1,1.0,6.9,22.8,5.6,0.94,12.0,535,-2.0036336211312142,-0.8423239223980822,3
2411,24.5,61.3,1.7,5.2,22.3,4.8,0.97,10.8,548,-1.7488964499772977,-0.9828510404801482,3
2417,30.3,72.5,5.7,11.2,16.6,4.4,1.21,11.6,305,-1.6174458684441806,-0.40233061641817547,3
2418,22.7,68.4,3.2,7.7,15.6,7.1,1.05,10.2,409,-1.9370289994537637,-0.6342774885604192,3
2419,18.4,60.6,3.0,8.4,16.6,7.3,1.04,10.2,444,-2.218725461922977,-0.49025316273307173,3
2420,23.6,68.7,8.3,13.7,19.7,4.1,0.95,11.2,255,-2.1830025639150277,0.13823448344665118,3
2423,27.3,45.8,3.8,7.8,19.3,7.1,0.99,11.7,312,-2.3335057690308116,-0.3882189767489961,3
2425,28.9,49.4,12.9,18.5,18.5,4.7,0.89,10.1,461,-1.5694162081441643,0.41487494586398027,3
2427,26.0,64.5,10.4,15.5,25.2,3.1,0.98,5.3,359,-0.9379452602015286,-0.10412863757716011,3
2429,24.4,75.5,16.1,20.4,25.3,5.1,0.86,11.3,357,-1.2577523963609387,0.5624661622730314,3
2431,25.0,72.6,1.5,6.9,19.0,5.7,0.94,14.8,407,-2.325895075776659,-0.6957319121881815,3
2432,22.0,51.9,5.5,9.8,15.0,7.3,0.88,12.0,601,-2.202503684755705,-0.3225895263975391,3
2433,27.1,63.0,15.9,18.5,15.7,6.9,0.96,10.3,383,-1.4543092299228737,0.5688710325442217,3
2435,27.8,67.1,0.4,4.6,22.4,4.3,1.05,11.2,371,-1.8298542080413327,-1.0266335896944414,3
2438,25.3,75.6,2.8,5.9,23.8,6.4,1.12,10.1,299,-1.4872043764436804,-0.921362804817691,3
2442,28.5,49.4,1.0,5.9,16.6,5.6,0.93,10.6,328,-2.418091403911082,-0.6367404894470565,3
2443,30.6,51.1,8.3,10.1,23.1,5.7,1.11,15.0,221,-2.2478674858740066,-0.01916501366255959,3
2446,21.0,44.0,2.6,8.8,25.2,5.7,0.95,17.2,488,-2.8675710665101986,-0.302189971736983,3
2447,25.6,57.7,10.0,15.8,22.1,2.5,0.98,15.4,470,-2.19476656916556,0.27907189101129615,3
2448,23.8,67.9,15.3,19.2,25.0,5.1,0.97,10.0,366,-1.2281017600613966,0.4701304607264921,3
2449,25.2,71.3,30.4,36.0,14.7,4.8,0.94,11.2,432,-0.9571399532153648,2.1921005865149374,3
2452,25.5,47.4,9.5,8.9,25.2,5.9,1.24,10.6,404,-1.527820041585092,-0.2822172628210135,3
2455,27.3,74.8,10.3,10.9,14.2,6.3,1.04,18.7,577,-2.068526745840178,-0.09573501731950396,3
2456,26.1,46.8,7.8,14.1,24.9,4.6,1.03,13.5,603,-1.6427423494249211,-0.1823204484232656,3
2458,25.0,45.7,0.1,3.6,14.3,7.9,1.03,10.7,316,-2.6642468184036714,-0.6951286840212629,3
2460,27.6,51.2,7.0,14.8,19.6,6.1,0.98,18.2,315,-2.7812742614418586,0.288661750368371,3
2461,22.5,43.6,11.8,16.3,13.2,5.4,0.99,10.5,307,-2.615496162318497,0.7261884901074821,3
2462,22.8,65.3,6.6,13.3,14.7,6.7,1.03,11.3,318,-2.202626655880507,0.0071358089132988614,3
2463,21.2,55.6,3.4,5.4,25.2,2.8,0.88,11.3,404,-2.4668474392050936,-0.5226841632599343,3
2469,26.3,80.1,3.2,9.7,20.2,6.0,1.03,12.5,269,-1.8627508906795767,-0.5747157620600889,3
2474,28.7,53.9,18.3,20.4,25.7,7.5,0.98,11.2,406,-0.962687556348117,0.6132336072312716,3
2476,27.9,76.5,4.0,10.1,11.6,4.2,1.12,11.2,267,-2.116120556467668,-0.3589350674667574,3
2477,18.5,61.3,5.6,8.9,21.5,7.2,0.86,10.8,226,-2.6026731366954157,-0.09970645398765934,3
2478,19.2,51.9,6.3,10.6,20.9,7.7,1.1,10.1,500,-1.8118048275695948,-0.3255976614367011,3
2479,23.0,65.6,3.9,8.2,23.8,5.8,1.08,10.5,285,-1.9065079481678526,-0.5409088409970282,3
2481,20.2,54.9,10.9,16.6,12.1,7.8,1.14,10.2,534,-1.786351943143128,0.2716043581016528,3
2482,24.7,43.2,5.3,11.2,13.7,1.4,1.01,10.1,552,-2.4085204709107537,-0.10953103295511578,3
2483,26.6,58.5,30.6,34.3,25.2,3.7,1.04,12.1,341,-0.9221316555812377,2.1416431800711333,3
2486,27.6,51.7,16.9,24.5,19.4,6.1,0.81,10.1,306,-1.6508821832707887,1.0525011527201398,3
2489,24.1,70.4,8.1,15.7,21.7,3.4,1.04,10.2,223,-1.895617136869003,0.1326223816934774,3
2491,19.3,41.7,15.2,21.3,21.5,7.6,0.85,13.2,255,-2.6722988140875787,1.2005774186073475,3
2492,26.6,44.6,16.5,21.6,17.1,6.6,0.98,13.7,555,-1.728598735881953,0.8293691002836038,3
2493,18.6,49.8,14.0,18.6,23.3,4.4,0.77,10.0,262,-2.4782487992047644,0.9188513548203863,3
2495,21.8,60.7,0.0,4.6,22.3,3.9,1.04,12.2,333,-2.56454778113553,-0.7343104568341844,3
2497,28.7,45.3,42.8,47.4,11.7,2.9,1.04,19.3,577,-1.5554349237976206,3.7760363787131292,3
2498,28.9,52.7,0.3,6.5,15.7,5.7,1.14,11.9,568,-1.8134201663018517,-0.970432498088304,3
2499,22.9,78.5,6.7,9.7,15.9,2.2,0.99,10.0,249,-2.3049918466625168,-0.11460903562466199,3
2500,27.4,54.4,6.2,10.0,24.7,4.2,0.92,12.0,339,-2.0534506587634316,-0.2623689184588237,3
2501,22.6,66.2,3.1,8.0,16.8,7.1,0.84,10.4,321,-2.3316752502928058,-0.4553215563223004,3
2502,27.0,58.1,8.5,12.2,25.8,5.5,0.99,17.8,324,-2.386276989864055,0.07899337954951426,3
2507,26.1,48.0,17.3,22.3,18.6,2.0,1.02,11.2,313,-2.0843916835709715,1.1646283526399939,3
2510,23.7,61.5,19.4,25.0,11.8,0.9,1.18,12.0,333,-2.161170702884517,1.460421949141001,3
2513,29.8,72.4,13.4,19.9,13.0,3.9,1.06,10.5,568,-0.9997783804616686,0.2311660527944858,3
2516,21.3,62.8,9.4,17.8,24.6,4.8,0.89,13.2,214,-2.4123704037664067,0.5077943255365028,3
2518,19.7,73.1,30.4,34.6,13.6,4.2,0.87,10.0,545,-1.0870909126143549,2.1528563153511224,3
2519,25.8,54.6,6.5,7.6,13.6,5.8,1.04,12.1,401,-2.3834786175967517,-0.23006758477299794,3
2521,21.7,42.0,1.2,5.8,27.7,3.2,0.87,12.4,248,-3.0410521563664883,-0.3605255876593841,3
2526,22.9,78.0,15.2,18.3,16.9,2.3,1.17,14.1,263,-2.165762866023233,0.8010166086100736,3
2531,24.1,55.2,7.8,11.6,17.7,6.1,0.95,10.9,461,-1.9746497183025167,-0.1221330798229425,3
2532,26.4,72.7,2.4,6.2,20.3,9.0,0.94,10.1,431,-1.368948850895488,-1.0310656234953886,3
2533,26.4,46.2,18.3,27.0,23.0,2.2,1.07,16.8,254,-2.455015396181657,1.5842919668739843,3
2537,23.6,54.1,15.8,19.2,21.2,6.4,0.86,13.1,377,-2.0268783189228183,0.8117788501547933,3
2538,25.5,51.0,10.2,14.7,14.7,6.1,1.07,11.0,214,-2.400898150341719,0.458872517908106,3
2539,25.2,58.1,7.9,13.3,23.3,5.6,0.93,10.4,526,-1.4066872134218142,-0.2867587872088463,3
